3.760220217434983692e+00,-4.373860278902474974e+00,-1.094673842496633398e+01,-8.572905335113456537e-01,1.746611208403907511e+01
3.760220217434983692e+00,-4.373860278902474974e+00,-1.025252589704715689e+01,-2.475330397680564065e+00,1.976333720489926904e+01
3.760220217434983692e+00,-4.373860278902474974e+00,-9.556445459126331698e+00,-3.992581457707419457e+00,2.147224835220743344e+01
3.760220217434983692e+00,-4.373860278902474974e+00,-8.858613838139886454e+00,-5.396655316253442081e+00,2.270383166111420437e+01
3.760220217434983692e+00,-4.373860278902474974e+00,-8.159150239178865505e+00,-6.686918157382809369e+00,2.355071276135661762e+01
3.760220217434983692e+00,-4.373860278902474974e+00,-7.458176162663632702e+00,-7.869218418188253850e+00,2.408352844048203423e+01
3.760220217434983692e+00,-4.373860278902474974e+00,-6.755815221518158609e+00,-8.952408604005336556e+00,2.435397195029270279e+01
3.760220217434983692e+00,-4.373860278902474974e+00,-6.052192958344332574e+00,-9.946469213878309290e+00,2.439863672806767880e+01
3.760220217434983692e+00,-4.373860278902474974e+00,-5.347436662596244616e+00,-1.086131348680485154e+01,2.424226953974654819e+01
3.760220217434983692e+00,-4.373860278902474974e+00,-4.641675187754494836e+00,-1.170625825883996818e+01,2.390059475145273638e+01
3.760220217434983692e+00,-4.373860278902474974e+00,-3.935038768500481510e+00,-1.249014116028104482e+01,2.338169359159248373e+01
3.760220217434983692e+00,-4.373860278902474974e+00,-3.227658837890704735e+00,-1.322089697311213818e+01,2.268742600099724172e+01
3.760220217434983692e+00,-4.373860278902474974e+00,-2.519667844531060297e+00,-1.390603951849815978e+01,2.181412046306795460e+01
3.760220217434983692e+00,-4.373860278902474974e+00,-1.811199069751138424e+00,-1.455238831140565914e+01,2.075261980965093400e+01
3.760220217434983692e+00,-4.373860278902474974e+00,-1.102386444778520103e+00,-1.516655130441073673e+01,1.948874485123893763e+01
3.760220217434983692e+00,-4.373860278902474974e+00,-3.933643679130742199e-01,-1.575506099052090114e+01,1.800257235500532360e+01
3.760220217434983692e+00,-4.373860278902474974e+00,3.157324782987442346e-01,-1.632444111050764235e+01,1.626818549634038291e+01
3.760220217434983692e+00,-4.373860278902474974e+00,1.024769309889597579e+00,-1.688174306766175548e+01,1.425325206129581979e+01
3.760220217434983692e+00,-4.373860278902474974e+00,1.733611424296968906e+00,-1.743473525953590553e+01,1.191888452477782323e+01
3.760220217434983692e+00,-4.373860278902474974e+00,2.442124383188863046e+00,-1.799275413720956251e+01,9.219440298774550513e+00
3.760220217434983692e+00,-4.373860278902474974e+00,3.150174195289511481e+00,-1.856719862403116039e+01,6.104393963185908767e+00
3.760220217434983692e+00,-4.373860278902474974e+00,3.857627499205072752e+00,-1.917306249955727537e+01,2.522422379251835878e+00
3.760220217434983692e+00,-4.373860278902474974e+00,4.564351746249338149e+00,-1.983040521831543757e+01,-1.570448903721472833e+00
3.760220217434983692e+00,-4.373860278902474974e+00,5.270215383269431619e+00,-2.056711031658606714e+01,-6.194734465359281295e+00
3.760220217434983692e+00,-4.373860278902474974e+00,5.975088035471513237e+00,-2.142203644072842295e+01,-1.132217607585202579e+01
3.760220217434983692e+00,-4.373860278902474974e+00,6.678840689246486662e+00,-2.244898589018903934e+01,-1.684472884523757230e+01
3.760220217434983692e+00,-4.373860278902474974e+00,7.381345874995690615e+00,-2.371905617985235182e+01,-2.255145265358366657e+01
3.760220217434983692e+00,-4.373860278902474974e+00,8.082477849956616112e+00,-2.531841999942350085e+01,-2.814552638737087875e+01
3.760220217434983692e+00,-4.373860278902474974e+00,8.782112781028597936e+00,-2.733823735921641074e+01,-3.332189205978807678e+01
3.760220217434983692e+00,-4.373860278902474974e+00,9.480128927598521216e+00,-2.986149745290726543e+01,-3.786883061039442566e+01
