0.002943092,0
0.004959193,2.35115E-05
0.004959193,2.35115E-05
0.00697183,3.47841E-05
0.008984467,4.7023E-05
0.011000568,5.86177E-05
0.013016669,7.05345E-05
0.017041943,9.37239E-05
0.018933337,0.000105641
0.026990813,0.00015202
0.031016087,0.000175853
0.033032188,0.000199042
0.035044825,0.000210959
0.036932755,0.000222554
0.038948856,0.000234149
0.040961493,0.000246065
0.04297413,0.000269577
0.049015505,0.000304361
0.051031606,0.000328195
0.053044243,0.000339789
0.054935637,0.000363301
0.058960911,0.000386812
0.060977012,0.00040968
0.062986185,0.000421596
0.067018387,0.000468297
0.069034488,0.000480214
0.071047125,0.000503404
0.072935055,0.000526915
0.074951156,0.00053851
0.08502127,0.000655423
0.087030442,0.000678935
0.089050008,0.000702768
0.090934473,0.000737874
0.09294711,0.000761064
0.094966675,0.000783931
0.098991949,0.000854788
0.101004586,0.000877977
0.107045962,0.000983618
0.108937355,0.001018402
0.110949992,0.00105383
0.112962629,0.001100209
0.11497873,0.001135637
0.116994832,0.00118266
0.119004004,0.001217122
0.123036207,0.001311168
0.125048844,0.001369786
0.126940237,0.001416487
0.137006887,0.001708931
0.143048262,0.001919568
0.144939656,0.002001697
0.146952293,0.002071588
0.14896493,0.002165312
0.150981031,0.002247119
0.155009769,0.002434567
0.161051144,0.002750522
0.162935609,0.002867436
0.164955175,0.002996588
0.166967812,0.003113823
0.170993086,0.003394351
0.175021824,0.00369839
0.177034461,0.003862326
0.179054026,0.004038501
0.180941956,0.004225627
0.182954593,0.00441243
0.18496723,0.004611151
0.188995968,0.005056259
0.191005141,0.005290407
0.193024706,0.005536151
0.197053444,0.006074661
0.198941374,0.006366783
0.202966648,0.006999339
0.204982749,0.007338162
0.20699885,0.007701462
0.209011487,0.008087953
0.211027588,0.008485716
0.213040225,0.008895073
0.215052862,0.009340181
0.216944256,0.009808156
0.218953429,0.010299643
0.22096953,0.010803047
0.222985631,0.011341557
0.224998268,0.011914528
0.227010905,0.012500061
0.229027006,0.013120378
0.231039643,0.013764206
0.23305228,0.014443141
0.234943674,0.015144943
0.236956311,0.015882173
0.238972412,0.016643559
0.240981585,0.01743844
0.24300115,0.018258122
0.245013787,0.019112587
0.247026424,0.019990564
0.249042525,0.020891731
0.251055162,0.021816087
0.252943092,0.022764276
0.254959193,0.023735977
0.256975294,0.02471895
0.260997104,0.026731921
0.267041943,0.029786804
0.269058044,0.030793289
0.270945974,0.031788179
0.272958611,0.032770831
0.274971248,0.033719342
0.276987349,0.034643698
0.278999986,0.035533592
0.281012623,0.036375819
0.283028724,0.037171666
0.285041361,0.037909219
0.287057462,0.038588153
0.288941928,0.039208148
0.290958029,0.039746658
0.29297413,0.040214633
0.294990231,0.040612718
0.297006332,0.040917079
0.299015505,0.041139311
0.301031606,0.041268141
0.303047707,0.041314842
0.30505688,0.041268141
0.306948274,0.041139311
0.308960911,0.040917079
0.310977012,0.040612718
0.312989649,0.040226228
0.315002286,0.039746658
0.317018387,0.039208148
0.319031024,0.038588153
0.321043661,0.037909219
0.323059763,0.037171666
0.325075864,0.036375819
0.326960329,0.035533592
0.32897643,0.034643698
0.330992531,0.033719342
0.333005168,0.032770831
0.335017805,0.031788179
0.337033907,0.030793289
0.339046544,0.029786804
0.343075282,0.027750322
0.344966675,0.026731921
0.348988485,0.02471895
0.351008051,0.023735977
0.353020688,0.022764276
0.355033325,0.021816087
0.35705289,0.020891731
0.359065527,0.019990564
0.3610747,0.019112587
0.362966093,0.018269716
0.36497873,0.01743844
0.366994832,0.016655153
0.369007469,0.015882173
0.37102357,0.015144943
0.373036207,0.014443141
0.375048844,0.013764206
0.377064945,0.013120378
0.379077582,0.012500061
0.380965512,0.011914528
0.382978149,0.011341557
0.38499425,0.010803047
0.387006887,0.010299643
0.389022988,0.009808156
0.391039089,0.009340181
0.393051726,0.008895073
0.395064363,0.008485716
0.397080464,0.008087953
0.398968394,0.007701462
0.400981031,0.007338162
0.402993668,0.006999339
0.407022406,0.006366783
0.409038507,0.006074661
0.413067245,0.005536151
0.415079882,0.005290407
0.416967812,0.005056259
0.42099655,0.004611151
0.423009187,0.00441243
0.427041389,0.004038501
0.429054026,0.003862326
0.431066663,0.00369839
0.433082764,0.003547014
0.434970694,0.003394351
0.436983331,0.003254248
0.443024706,0.002867436
0.445037343,0.002750522
0.451082182,0.002434567
0.452973576,0.002340521
0.454986213,0.002247119
0.45699885,0.002165312
0.459014951,0.002071588
0.461027588,0.002001697
0.463040225,0.001919568
0.469085064,0.001708931
0.47096953,0.001650313
0.479027006,0.001416487
0.481043107,0.001369786
0.483059208,0.001311168
0.485071845,0.001264467
0.487084482,0.001229039
0.488972412,0.00118266
0.490988513,0.001135637
0.492997686,0.001100209
0.495013787,0.00105383
0.5050839,0.000877977
0.50697183,0.000854788
0.508987931,0.000819681
0.511004032,0.00079617
0.513013205,0.000761064
0.515029306,0.000737874
0.517045407,0.000702768
0.519058044,0.000678935
0.521070681,0.000655423
0.523086782,0.000632878
0.524978176,0.000608722
0.531019551,0.00053851
0.533028724,0.000526915
0.537060926,0.000480214
0.539073563,0.000468297
0.5410862,0.000445108
0.54297413,0.000421596
0.544990231,0.00040968
0.547002868,0.000386812
0.551031606,0.000363301
0.553047707,0.000339789
0.555060344,0.000328195
0.557072981,0.000304361
0.559089083,0.000293088
0.560977012,0.000281172
0.562989649,0.000269577
0.56500575,0.000246065
0.567018387,0.000234149
0.571043661,0.000210959
0.573059763,0.000199042
0.575075864,0.000175853
0.577088501,0.000163936
0.57897643,0.00015202
0.587037371,0.000105641
0.589046544,9.37239E-05
0.593075282,7.05345E-05
0.595091383,5.86177E-05
0.596979312,4.7023E-05
0.598988485,3.47841E-05
0.601008051,2.35115E-05
0.603020688,1.19168E-05
