approxChargeData,finePhaseData,approxChargeFit,approxChargeStd,fineBPMFit,approxPhaseData,approxPhaseFit,fineBPMStd,fineBPMData,finePhaseFit
"[20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 9.751882544045907, 10.707991378366449, 10.599768153547904, 5.433701065532973, -1.5274622268639046, -3.1240845445865024, -3.3307004058149468, 0.9833267140802877, 4.314878499968377, 9.626361120352604, 10.47448201751502, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20]","[-72.99272681973332, -71.41343010268682, -69.83413338564034, -68.25483666859384, -66.6769132530405, -65.09761653599398, -63.51831981894748, -61.93902310190097, -60.36109968634764, -58.78180296930108, -57.20250625225463, -55.62320953520813, -54.04528611965472, -52.465989402608244, -50.88669268556179, -49.307395968515294, -47.72947255296188, -46.15017583591542, -44.570879118868866, -42.99158240182241]","[ 9.21874876 12.35959658  9.48098664  4.44264419 -0.42125093 -3.15132055
 -2.9301786   0.10934562  4.88419062  9.36104605 10.55633589]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.23318923709805708, 0.9832526885787805, 2.1842746606212278, 3.0400119693191345, 1.8982053897222868, 0.5173724731446149, 0.7901061117779822, 2.1679318466947586, 2.8875336610762035, 1.7311669900031499, 1.2117010374558224, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[ 4.90562789  2.89656343  1.13956228 -0.36003724 -1.59671762 -2.5688735
 -3.27236037 -3.70504083 -3.86557903 -3.7537666  -3.36968508 -2.71450144
 -1.79112621 -0.60075803  0.85229941  2.56363127  4.52622156  6.73752261
  9.18921695 11.87385557]","[-180, -175, -170, -165, -160, -155, -150, -145, -140, -135, -130, -125, -120, -115, -110, -105, -100, -95, -90, -85, -80, -75, -70, -65, -60, -55, -50, -45, -40, -35, -30, -25, -20, -15, -10, -5, 0, 5, 10, 15, 20, 25, 30, 35, 40, 45, 50, 55, 60, 65, 70, 75, 80, 85, 90, 95, 100, 105, 110, 115, 120, 125, 130, 135, 140, 145, 150, 155, 160, 165, 170, 175]",[-85 -80 -75 -70 -65 -60 -55 -50 -45 -40 -35],"[0.14243175073533354, 0.14951946394505894, 0.1421799024164899, 0.05575752413499874, 0.15221273534694763, 0.06770417060002429, 0.025759475831370643, 0.0652360177707664, 0.018767533548374734, 0.06385141316416892, 0.02704167739815924, 0.0385063406396003, 0.03696632604567839, 0.044648711372344496, 0.06308521445390305, 0.10448633020766807, 0.04274563821936975, 0.048958568482594333, 0.1530135585569936, 0.17787600089912337]","[5.071973273915697, 3.0680506046158045, 1.2850559613835817, -0.3933814383262576, -1.6698058777942433, -2.6076785875318884, -3.2912020942691727, -3.6894474224032883, -3.85121963842425, -3.729875795123997, -3.3577011687934615, -2.759732830961925, -1.915561277513154, -0.5867985540329765, 0.8776510047324582, 2.73339975122674, 4.696710521848128, 6.852191886158714, 8.65178834522515, 9.83129351080441]","[-72.99272682 -71.4134301  -69.83413339 -68.25483667 -66.67691325
 -65.09761654 -63.51831982 -61.9390231  -60.36109969 -58.78180297
 -57.20250625 -55.62320954 -54.04528612 -52.4659894  -50.88669269
 -49.30739597 -47.72947255 -46.15017584 -44.57087912 -42.9915824 ]"
