1505835500.1	1.70571294064	1.24856324731	1.74237889014	2.20214563435	1.88875242395	1.62558666967	1.56680730121	1.05719635912	0.880316244757	2.27241146754	2.78425620227	3.76480285179	3.66919878307	3.66919878307	2.4985937708	2.17087253734	2.15076840355	1.8450018383	1.37891697439	0.0331236314216	1.55933940683	4.22118602867	4.90413476705	4.65267998497	6.28343499966	4.70329069931	3.6031760277	5.84839872529	2.62355464539	1.61550172442	2.36316469274	11.2639019748	13.0973515917	13.0374882052	17.3348749286	9.33363275784	8.1931510679	8.1931510679	5.00050535222	0.474319274744	0.88663436446	0.249062238683	0.261698478089	0.714221835383	1.08246883793	3.43322179874	6.4127704655	6.70937735271	6.12018214863	1.0974046267	0.35044241812	0.730400392868	3.1386241967	4.31593058689	4.65568029406	5.43570037735	3.55349058057	2.29621667016	2.7518990873	2.7518990873	2.42009352678	1.52959934273	1.64361576158	3.24909829746	7.36912865416	4.61235148603	8.71884757344	18.6707148397	16.1814394977	16.0173543735	17.2872645233	9.10189885132	4.68293482072	8.93979577497	6.1444363662	6.02157777082	7.57329053251	8.18574893023	7.88891753555	7.52960570357	2.73741231348	0.362312141073	4.82531702151	3.65956285276	4.42956374751	11.7901677266	11.1548293935	10.8905796213	8.82316230525	3.77973864055	3.12946451865	6.58996808137	5.78614279547	9.8395426311	10.5656341894	10.011571902	10.1148026158	6.38612370454	1.13222004178	0.343199031209	0.518387361911	0.914523894142	0.994491414356	0.806825595003	4.10254327378	4.10254327378	4.66608274083	3.07106840842	0.20869522035	1.1382478973	2.20508018673	2.36223942553	2.18982689645	0.999183507114	0.841799760841	1.28893026564	5.16860904676	15.472993773	22.7715005731	22.6189676704	17.9542592117	17.0109205207	12.3370523839	12.8894228878	10.4028303533	3.86002366227	1.94714853419	2.68533432295	4.59626592258	7.68839096932	7.90841390364	6.22449688045	8.51069436207	9.77428639218	11.0620668831	10.2750279204	5.22515462258	3.0052044038	0.566923034363	0.408455270127	3.1990295921	3.42537064613	3.3264487668	1.90923981597	1.45164110769	1.67766466021	1.73752804663	1.52921608451	2.07526846863	0.86075411995	1.59616410709	1.78660572806	1.57197564624	0.359377588693	0.205919418725	0.13766287071	0.0208706502419	0.209620487558	0.0749579259448	0.032740373195	0.921767281054	2.64420078816	5.63731096154	6.20085042858	7.80594970624	10.5414457286	7.11221526287	10.6887445296	6.17503594079	2.31169446791	3.37067560473	2.24190488698	1.04564413768	0.997108465226	0.986930525934	1.09848864466	1.09848864466	2.91968528034	2.60629206994	2.5352597203	1.42219130778	0.380631497161	0.124867880549	2.55529809738	1.56211520846	1.62944648926	0.512069242208	0.387267118375	1.20194386599	7.55239264495	9.007510314	11.2169923293	4.78077268208	6.32693384052	5.80506991725	6.47854147607	2.2567862011	0.472151238817	0.472151238817	1.9120156176	2.55852291395	4.05940045383	5.0737714945	6.65391579486	2.56423326795	3.27283774337	0.61884227414	0.0613964193301	0.321403113758	0.236584750032	0.610991121529	2.07395994319	1.56626529223	1.11805076947	0.080799793382	0.262306243787	0.460150002432	0.815760765576	0.706211932019	0.670312498972	3.86595852375	3.14210075806	4.32687504264	9.56444139715	6.26409738233	6.3808896028	10.2593256152	7.0891765767	6.57708009717	13.142344946	7.56157956032	9.79062370042	8.46601850921	10.3357508173	9.56351612994	12.367876466	6.20468301085	2.77060170162	7.81450161859	17.8245132503	26.6858360186	28.891430977	55.5730783924	72.3436473375	82.4686936493	79.567962728	60.3220359685	17.0003320858	10.505770803	7.54632627004	3.07700326989	3.89551259977	6.87901408016	7.75262894699	15.6557429922	14.1075725486	15.9745290551	16.2955489106	17.1518354453	11.6512620872	10.5334358252	8.17604724321	2.27056093312	0.970144202751	4.97593363314	2.39820461529	5.54470720192	4.53256995389	3.00928873086	5.76788919609	6.89943571546	5.46920726699	7.41814057888	1.1271446908	1.57944354062	3.19379549036	4.14383555933	4.56045948357	2.14020720604	0.114848692012	0.530098334109	1.11597572758	7.13078636375	10.6258808341	11.0592253248	8.17643050143	2.19627652959	2.17534012263	2.67824968679	5.16120690909	3.72389382447	2.55405532866	4.26062777979	6.93887746659	5.06413556419	5.06413556419	7.43731944547	8.05108636862	10.0178900217	10.6149363783	9.0703082528	3.42367886246	0.0285630520958	0.0358064390073	0.0358064390073	1.71908845918	2.42654315992	2.97999768171	0.335003139765	0.253053571704	2.19697728932	4.49797904628	7.56464562613	13.1777023701	13.1981240054	13.1981240054	6.81723440261	6.8172344026	8.49445004787	7.75795604277	5.7805254355	6.31617537286	3.10087422923	3.23030268911	5.27337279352	4.79295990655	4.08997279109	3.40147244946	1.03422342967	0.467300395304	0.670378255688	0.670378255688	0.313300216354	0.165393649637	1.82250516111	1.82250516111	1.74978102781	1.48792379896	1.47228725046	3.1512604361	3.56265025861	3.2654356057	8.85676218894	10.1013998599	12.3393791706	14.3240259275	13.1246991124	10.3628465932	9.37058897152	10.5810189931	16.276819059	13.6286926945	12.2167178454	5.95347997356	1.11042412433	1.93065247519	3.84831269008	3.93629011365	4.77547282363	1.11150814229	2.11732727062	4.24659002091	6.49398075443	6.37495474132	6.01079206583	6.01079206583	6.93402662308	7.44756314147	12.710243224	3.60100799177	4.56307653444	6.6357279522	2.89549681949	6.44426806997	12.70453287	13.8602678503	14.4669501373	8.05108636862	12.4020841154	10.2684195365	10.3493123239	7.06667989951	4.26231956345	0.582017573884	1.66841198812	2.30075001216	1.80246678404	2.24158738547	4.71452541924	14.4066377359	22.0880098258	22.2228311381	22.9286598119	33.7955272246	39.0645911836	40.8625246256	36.2107699079	20.7336645705	9.4251524995	12.9180789339	14.1470142997	11.5134404658	8.07935915653	4.32980959502	7.39302685083	7.6835401258	7.68354012581	1.86306944959	1.37496416076	1.37496416076	3.02090670902	4.06600883772	4.47832392743	5.17467542167	4.21723321504	1.59022924561	4.69397227051	5.08864152655	5.03563826881	6.57487354185	3.53846179776	3.53846179776	3.55464035525	3.60155000075	5.911552685	7.65341680348	7.25057889332	14.2884439959	12.7213191932	14.2300478857	16.4367540994	10.2693448037	5.16905806171	5.01167431543	4.5999012347	1.31066042638	2.48796681657	4.08189713101	8.79619804278	13.0329548632	13.7806178315	11.6181384558	7.99469954356	4.64581985628	7.58745980482	11.1166031738	10.7505242072	6.23171303004	1.34206503681	3.4586530283	3.69747157098	3.52059145661	3.9292054775	2.48148994611	3.77035445503	4.70252418285	2.86237318807	7.12970234579	7.12970234579	8.39182709971	8.95428254879	6.72217234287	4.75536868984	2.97731487412	2.97731487412	2.97731487412	2.97731487412	1.34062499794	0.976079064229	2.60058171594	2.24851327087	2.98669905963	3.74846554354	4.18126802528	8.95013246501	7.59763774412	10.5334358252	4.43118977445	2.99441869881	4.41686175139	7.11090673744	7.11090673743	8.33674880008	6.61377328399	5.08494045771	4.42487165475	4.7750895654	5.82405151368	4.80575489671	5.93714266532	2.53880203838	2.20383741801	1.75408986234	1.09864739542	0.0960530836577	0.73879355446	2.33380788687	2.33380788686	1.93652157995	0.524546730858	0.264156778204	0.0459843782989	0.364929191943	0.303916030839	0.231191897537	0.459991251677	3.04802972225	4.94357651817	5.55025880517	9.57969468743	5.76380486904	5.67266838561	3.02128996725	0.209078478577	0.209078478577	0.209078478577	3.04369365039	7.79931408502	8.10061306499	8.51200288751	3.12423041691	4.94542705259	14.677495892	13.6769108654	11.2345451689	10.5560640158	3.63368260825	4.95918582935	10.4879662186	5.87179343236	10.4633287428	7.10251357585	7.5708322324	7.52229655994	7.52229655994	1.06951509702	0.736943020041	0.736943020041	0.307299598161	0.195900230188	0.460150002432	0.20869522035	0.289588007772	0.00762664513796	0.00762664513798	0.18543202671	0.400062108537	1.00173480127	1.05157899916	0.823929419696	0.535649937359	3.09340633485	3.71310811948	3.71980949741	2.5719256698	1.59546334735	0.711670541229	1.89644482581	1.60092195656	1.17906393057	2.17132155228	0.0376569734239	0.0655465031058	0.400286616008	0.278643552026	0.973369019319	1.74391192305	1.92580163168	2.62655495449	0.743961899483	0.142289206752	1.03655021635	1.79369036422	1.41427439846	3.34109429138	1.40942355494	1.51134574336	1.42467684522	0.351526436084	0.442662919512	0.485805739471	0.425175836593	1.69400196844	1.05681310089	1.30826788297	1.52921608451	0.498825237104	0.356919288579	0.310234150542	0.950040068962	0.572857895839	0.57285789584	0.644273503706	0.154000178949	0.00446758528641	0.0174870829192	0.127961183684	0.0889026907857	0.0889026907861	0.0174870829191	0.256305625594	0.0744159169629	0.0744159169631	0.36677972636	0.222256726965	0.0597046356691	0.261698478089	0.0729486407727	0.601962956918	0.601962956917	1.02605477555	0.808648892096	0.453196879708	0.9628078218	0.0358064390071	0.462608302547	0.353218219745	1.00866068667	0.504825855296	0.799423457337	0.787712485138	0.429643421881	0.369013519004	0.863371170821	0.21948092534	0.492890375628	0.492890375627	0.492890375628	0.228799354139	0.626085661051	0.720381204331	0.960283764971	0.922533797507	0.360078348429	0.462000536848	0.462000536848	1.08693642322	1.16597867622	1.08246883793	0.290195773469	0.0344321568566	0.392659970869	0.476169809161	0.469468431231	2.47810637879	2.47810637879	3.37830224986	3.54493866822	3.02770108099	3.79731871751	2.36223942553	2.22125874421	1.71742391284	1.2055791781	0.212237538428	0.856127783909	1.58091081681	1.12522839966	0.78710471944	0.985556243783	0.623627360936	1.17137152872	1.18439102635	0.832864590269	1.5252905082	1.2900142836	1.24687146365	0.8849425808	1.64600830498	0.909514299874	1.11112488407	2.57948655823	1.98505725241	1.59893990871	1.01698809154	0.193058671848	0.0889026907857	0.0889026907859	0.0457598708277	0.800124217072	0.579176015543	0.666611430138	0.693575692612	0.602055950957	1.44178066991	0.758831931531	0.860754119951	1.11128363482	2.25176532476	1.9841319852	2.87315889306	4.13135807067	2.84357757971	2.97023023796	2.97023023796	0.725007540372	0.640189176646	1.16690394343	0.0838930965178	1.27275170816	2.66484693093	2.35908036568	3.36489949401	1.3227546568	1.3227546568	1.3227546568	0.682948738378	0.525789499577	1.37167358748	0.960283764971	0.848725646241	1.52666479035	3.26195904434	2.50874447277	3.31997189634	4.6468108802	2.18280801701	2.27949610369	4.15292948065	6.212944659	4.94303450919	4.75428467187	3.56210824963	1.18439102635	1.18439102635	1.77026841983	2.61261018965	3.4820749727	3.30018526407	2.49335966907	1.82789801361	0.950040068962	1.11891027996	0.711221526287	0.973527770075	0.973527770075	0.878306959586	0.878306959586	2.62368615883	2.36052040454	2.55619612726	2.88854369677	0.622001333991	0.6956507345	0.608215319905	0.608215319906	0.425175836593	1.08077705427	1.28277089669	2.46639540659	2.17272307176	2.11841128858	1.62405363677	0.73502672891	1.16428689256	1.16428689256	1.11220890203	1.2954071361	1.2954071361	0.823004152486	1.05920564429	1.05920564429	0.399136841328	1.46596913076	0.51838736191	0.678322402337	0.510377458546	0.271558915871	0.29574737672	0.101604686908	0.241660101016	0.517303343947	2.22387579508	1.92758640938	2.33527516306	0.7160723698	3.53568599614	2.82615625351	2.18858412773	1.63621362391	0.903579438397	1.01181974652	1.01181974652	2.31185321866	0.740419581403	2.39967189148	0.991781369446	0.991781369447	1.0739826823	0.529939583353	0.0932772820327	0.489413814265	0.84240752654	1.9177259716	0.377565431349	0.963442824823	1.01328702271	0.774468480034	0.774468480034	0.289588007772	0.221331459757	1.04155981062	1.04155981062	0.950423327188	0.263231510995	0.392501220114	1.80377530947	1.95962602284	2.15638576352	2.47740561905	2.16085334881	2.28750600706	3.23508777591	2.47178825909	1.0240727277	0.894644267826	1.33376486926	0.487880781359	0.614533439609	0.647273812804	1.22906687922	0.189040101504	0.249670004381	0.272166681569	0.108081557366	1.13422932695	1.13422932695	2.0526787974	6.04985055873	4.39082275612	4.78418348673	2.84897043221	2.84897043221	2.04884621513	2.04884621513	1.73992059003	0.559838398207	0.390968187208	0.390968187208	1.12006005464	0.887083379403	0.887083379403	1.10710631372	0.832547088758	0.31639351949	0.141205188788	0.0684810554861	0.111623875445	0.0623216865385	0.46630937138	0.846267346128	0.846267346128	1.15611823844	0.383883551052	1.66627118952	1.79739143305	2.5673923278	1.32798875854	0.557987863791	0.557987863792	0.156233971593	0.355610763144	0.156233971593	0.533416144716	0.457598708278	0.602663716655	0.560446163906	1.16227760739	0.277877035575	1.03224138182	1.21636488309	2.12696320093	0.298364427589	0.218013649149	1.62782046231	0.327403731952	0.299130944043	1.62574542043	0.420708251308	0.72424102392	0.72424102392	0.724241023919	1.05288752459	0.123334847642	0.049685447133	0.0119354796694	0.141363939542	0.334422611388	0.751046535641	0.960283764973	1.11297541849	1.47005345782	3.12908126043	2.00646991163	2.00646991163	2.51569759549	0.0439093364119	0.303916030841	0.144906257621	0.414390131602	1.72897613428	1.30325828871	1.89768759453	1.32374568072	0.525630748822	0.777085530904	1.12806995801	1.54207683138	2.53541847106	2.58079508366	2.89102923421	4.62070612823	4.34544614352	4.45368645164	2.43049597354	2.08790470803	1.68915112493	1.94915781936	1.94915781936	0.48733877238	0.0559105727951	0.716587141462	0.256820397255	0.561886202772	0.00626364505604	0.625899672971	0.625899672971	0.862035408062	0.155215710346	1.99814250676	3.74677375989	3.61842931797	2.41431741606	1.13007924318	1.3837678179	2.54435364163	2.54435364163	2.17610663908	1.32744674956	0.443046177739	0.579176015544	0.597046356691	0.531948868528	0.531948868529	1.6478588394	1.64785883939	1.80409281099	2.78055513344	1.75670691321	0.970910719204	1.32798875854	0.0781169857963	0.751429793865	0.617150490477	1.20171935852	2.81182823044	3.20649748648	2.51799714485	2.88455236374	2.21015553771	0.297439160381	0.671845531878	2.94234070828	1.86919029914	3.75510116475	2.6073760879	2.36223942553	2.20508018673	2.53688574725	0.665527412176	0.819144332898	0.0573778489864	0.22378975987	0.274942483194	0.470234947686	0.492189615892	1.49369990969	0.393585238079	0.393585238078	0.304841298049	0.334422611391	0.0536110234369	0.036123940518	0.052302498002	0.20576066797	1.51134574336	2.17942444969	2.21848294259	2.21848294259	3.34332808403	2.18982689646	2.60383376983	0.87415687581	0.310234150542	0.310234150542	0.117175478695	0.429643421881	1.76318378367	1.59207978003	3.17222408038	3.17222408038	2.25269059197	2.14221649121	2.41115835621	2.07303467598	1.41743345831	2.72416830838	0.412539597187	0.329955026103	0.329955026102	0.473169500062	0.364929191941	0.814676747609	0.964209341274	1.0240727277	1.37167358748	0.379415965766	
