1505910122.84	Reflected power spike	2	0.0323502627629	100
1505910126.23	Reflected power spike	3	0.0645825865984	100
1505910126.23	Reflected power spike	3	0.0736668148255	100
1505910129.62	Reflected power spike	4	0.110271009384	100
1505910129.62	Reflected power spike	4	0.0966976152731	100
1505910133.0	Reflected power spike	5	0.128696263951	100
1505910133.0	Reflected power spike	5	0.146723840071	100
1505910136.39	Reflected power spike	6	0.160578424893	100
1505910139.8	Reflected power spike	7	0.192342934623	100
1505910139.8	Reflected power spike	7	0.21917447933	100
1505910143.23	Reflected power spike	8	0.223989009605	100
1505910143.24	Reflected power spike	8	0.255169769944	100
1505910146.62	Reflected power spike	9	0.291024442423	100
1505910160.69	Reflected power spike	1	0	100
1505910168.56	Reflected power spike	2	4.69557055667	100
1505910172.59	Reflected power spike	3	7.13690976424	100
1505910177.84	Reflected power spike	4	8.16104461583	100
1505910185.79	Reflected power spike	5	8.07999196619	100
1505910189.52	Reflected power spike	6	8.89099642001	100
1505910476.2	Vacuum spike	1	0	100
1505910511.14	Vacuum spike	2	0.28262292929	100
1505911232.04	Vacuum spike	3	0.128591865501	100
1505911236.07	Vacuum spike	4	0.192056746356	100
1505911447.83	Vacuum spike	5	0.208880375072	100
1505912178.66	Vacuum spike	6	0.15960019088	50.0
1505913284.95	Vacuum spike	7	0.120558911112	50.0
1505913908.97	Vacuum spike	8	0.116339945316	50.0
1505914168.13	Vacuum spike	9	0.124054632626	100.0
1505915172.29	Vacuum spike	10	0.110804824688	100.0
1505915692.03	Reflected power spike	11	0.11127231172	100.0
1505916089.63	Vacuum spike	12	0.11397636959	100.0
1505916161.6	Vacuum spike	13	0.122809199023	100.0
1505916226.14	Vacuum spike	14	0.131594597534	100.0
1505916398.92	Vacuum spike	15	0.137703405549	100.0
1505916432.8	Vacuum spike	16	0.146772114279	100.0
1505916468.6	Reflected power spike	17	0.155622974163	100.0
1505916476.35	Reflected power spike	18	0.165141856851	100.0
1505916479.74	Reflected power spike	19	0.174760279058	100.0
1505916483.13	Reflected power spike	20	0.184368107421	100.0
1505916486.51	Reflected power spike	21	0.193965538139	100.0
1505916489.9	Reflected power spike	22	0.203552442456	100.0
1505916493.28	Reflected power spike	23	0.21312876416	100.0
1505916668.45	Reflected power spike	1	0	100
1505916694.3	Reflected power spike	2	0.370249239507	100
1505916697.72	Reflected power spike	3	0.723885818752	100
1505916701.12	Reflected power spike	4	1.06411908647	100
1505916704.49	Reflected power spike	5	1.3910059876	100
1505916707.88	Reflected power spike	6	1.70527213347	100
1505916711.37	Reflected power spike	7	2.00648764357	100
1505916718.58	Reflected power spike	8	2.25050234427	100
1505918414.33	Reflected power spike	1	0	30.0
1505978778.41	Vacuum spike	1	0	100
1505980221.13	Reflected power spike	1	0	200.0
1505980223.72	Vacuum spike	2	0.0449209391529	200.0
1505981780.78	Vacuum spike	3	0.0414840360801	100.0
1505982006.31	Vacuum spike	4	0.0577244446666	100.0
1505982077.96	Vacuum spike	5	0.0752377041246	50.0
1505982257.23	Vacuum spike	6	0.0890425433431	50.0
1505982297.51	Vacuum spike	7	0.105588568284	50.0
1505982342.17	Vacuum spike	8	0.121593817016	50.0
1505982345.68	Reflected power spike	9	0.138863414531	50.0
1505983492.67	Reflected power spike	10	0.117299275417	50.0
1505983496.7	Reflected power spike	11	0.130218365348	50.0
1505983500.08	Reflected power spike	12	0.143134830627	50.0
1505983503.46	Reflected power spike	13	0.156032712264	50.0
1505983506.85	Reflected power spike	14	0.168911493194	50.0
1505983510.23	Reflected power spike	15	0.181771597937	50.0
1505983778.36	Vacuum spike	1	0	0.0
1505983783.29	Reflected power spike	2	0.23861507811	0.0
1505983788.43	Reflected power spike	3	0.467679452566	0.0
1505983792.8	Reflected power spike	4	0.689792602479	0.0
1505983799.86	Reflected power spike	5	0.896455638666	0.0
1505983803.97	Reflected power spike	6	1.10302633719	0.0
1505983811.03	Reflected power spike	7	1.28947217709	0.0
1505983817.05	Reflected power spike	8	1.4738134929	0.0
1505984336.23	Vacuum spike	1	0	100
1505984617.59	Vacuum spike	2	0.113937824094	100
1505984893.4	Vacuum spike	3	0.149549668531	100
1505984924.2	Reflected power spike	4	0.216290521432	100
1505987382.67	Vacuum spike	1	0	50.0
1505990938.89	Vacuum spike	1	0	100
1505990982.21	Reflected power spike	2	0.0281770041814	100
1505990989.09	Reflected power spike	3	0.0561725170337	100
1505990992.47	Reflected power spike	4	0.0841253186846	100
1505990995.86	Reflected power spike	5	0.111990025417	100
1505990999.41	Reflected power spike	6	0.139766701421	100
1505991001.84	Vacuum spike	7	0.167438901072	100
1505991005.15	Reflected power spike	8	0.167438901072	100
1505991008.52	Reflected power spike	9	0.222663838828	100
1505991011.91	Reflected power spike	10	0.250104441757	100
1505991031.83	Reflected power spike	1	0	100
1505991036.19	Reflected power spike	2	12.2075280703	100
1505991092.89	Reflected power spike	3	1.95175902155	100
1505991097.14	Reflected power spike	4	2.73336066013	100
1505991100.52	Reflected power spike	5	3.46635469532	100
1505991103.91	Reflected power spike	6	4.13097959415	100
1505991107.3	Reflected power spike	7	4.73603199381	100
1505991110.68	Reflected power spike	8	5.29013892074	100
1505991114.07	Reflected power spike	9	5.79843199773	100
1505991117.78	Reflected power spike	10	6.24335197888	100
1505991121.17	Reflected power spike	11	6.6754188848	100
1505991573.35	Vacuum spike	1	0	100
1505991776.39	Reflected power spike	2	0.173806240736	100
1505991870.97	Vacuum spike	3	0.277266887862	100
1505991884.94	Reflected power spike	4	0.396680227225	100
1505991895.69	Reflected power spike	1	0	100
1505991901.8	Reflected power spike	2	9.31387780459	100
1505992136.83	Vacuum spike	1	0	100.0
1505992252.59	Vacuum spike	2	0.180919614433	100.0
1505992270.81	Vacuum spike	3	0.342975714512	100.0
1505992324.45	Reflected power spike	4	0.447183859585	100.0
1505992327.61	Vacuum spike	5	0.590159096946	100.0
1505992712.33	Vacuum spike	1	0	100
1505992734.3	Reflected power spike	2	0.221005057342	100
1505992737.68	Reflected power spike	3	0.436570014719	100
1505992831.68	Reflected power spike	1	0	50.0
1506066744.09	Vacuum spike	1	0	100
1506066809.25	Reflected power spike	2	0.16235567267	100
1506066818.65	Reflected power spike	3	0.31666196086	100
1506066822.03	Reflected power spike	4	0.470791321993	100
1506066825.41	Reflected power spike	5	0.622214617598	100
1506066829.05	Reflected power spike	6	0.77099813429	100
1506066832.4	Reflected power spike	7	0.916713988299	100
1506066835.79	Reflected power spike	8	1.06034900642	100
1506066839.18	Reflected power spike	9	1.2015499996	100
1506066842.57	Reflected power spike	10	1.34038608097	100
1506066845.95	Reflected power spike	11	1.47691944169	100
1506066849.33	Reflected power spike	12	1.61117471749	100
1506070136.92	Reflected power spike	1	0	100
1506071773.82	Vacuum spike	1	0	100
1506074135.42	Vacuum spike	2	0.019396716846	50.0
1506074607.68	Vacuum spike	3	0.0336752304644	50.0
1506074662.59	Reflected power spike	4	0.0497309555296	50.0
1506074666.96	Reflected power spike	5	0.0662280164359	50.0
1506074670.34	Reflected power spike	6	0.0827078095747	50.0
1506074672.73	Vacuum spike	7	0.0991567544339	50.0
1506074676.04	Reflected power spike	8	0.0991567544339	50.0
1506074679.41	Reflected power spike	9	0.132002600449	50.0
1506074682.79	Reflected power spike	10	0.148364772929	50.0
1506074686.17	Reflected power spike	11	0.164696711009	50.0
1506074689.57	Reflected power spike	12	0.180998006548	50.0
1506074692.95	Reflected power spike	13	0.197269407812	50.0
1506087876.62	Vacuum spike	1	0	20.0
1506087925.85	Reflected power spike	2	0.0282180578658	20.0
1506087935.89	Reflected power spike	3	0.0561707816443	20.0
1506087940.37	Reflected power spike	4	0.0840799319913	20.0
1506087943.75	Reflected power spike	5	0.111929596288	20.0
1506087947.13	Reflected power spike	6	0.139691663255	20.0
1506087950.52	Reflected power spike	7	0.167366039759	20.0
1506087953.9	Reflected power spike	8	0.194953761157	20.0
1506088428.63	Vacuum spike	1	0	100
1506088474.38	Vacuum spike	2	0.588939712084	100
1506088506.61	Reflected power spike	3	0.86264530112	100
1506088508.99	Vacuum spike	4	1.26325540846	100
1506088512.3	Reflected power spike	5	1.26325540846	100
1506088515.95	Reflected power spike	6	2.02471501933	100
1506088519.38	Reflected power spike	7	2.37026112052	100
1506088523.0	Reflected power spike	8	2.7050352293	100
1506088525.37	Vacuum spike	9	3.0213762363	100
1506088528.87	Reflected power spike	10	3.0213762363	100
1506088532.36	Reflected power spike	11	3.64161639027	100
1506088535.76	Reflected power spike	12	3.9225708243	100
1506088539.15	Reflected power spike	13	4.19472862306	100
1506088542.54	Reflected power spike	14	4.45635344246	100
1506088546.03	Reflected power spike	15	4.70822987337	100
1506088549.41	Reflected power spike	16	4.9475287051	100
1506088552.79	Reflected power spike	17	5.18106751019	100
1506088556.18	Reflected power spike	18	5.40606433085	100
1506088559.57	Reflected power spike	19	5.62324273134	100
1506088562.96	Reflected power spike	20	5.83272362253	100
1506088682.39	Vacuum spike	1	0	100
1506088720.84	Reflected power spike	2	0.4602462317	100
1506088724.22	Reflected power spike	3	0.897243220001	100
1506088727.6	Reflected power spike	4	1.3126422027	100
1506088730.99	Reflected power spike	5	1.70800270306	100
1506088734.38	Reflected power spike	6	2.08472314813	100
1506088737.76	Reflected power spike	7	2.44420756456	100
1506088741.3	Reflected power spike	8	2.78749344427	100
1506088744.64	Reflected power spike	9	3.11352697483	100
1506088748.02	Reflected power spike	10	3.42754860085	100
1506090409.37	Reflected power spike	1	0	50.0
1506090415.13	Reflected power spike	2	0.0371521858832	50.0
1506090418.52	Reflected power spike	3	0.0741490928249	50.0
1506093205.35	Vacuum spike	1	0	200.0
1506093452.28	Vacuum spike	2	0.0230310823653	200.0
1506094851.82	Vacuum spike	3	0.0299497293793	100.0
1506095313.89	Vacuum spike	4	0.040279512967	100.0
1506095806.62	Reflected power spike	5	0.048393868013	100.0
1506096977.51	Vacuum spike	6	0.0489212856518	100.0
1506096979.91	Vacuum spike	7	0.0586815143928	100.0
1506097535.9	Vacuum spike	8	0.0627728658007	100.0
1506097947.32	Vacuum spike	9	0.0675846349703	100.0
1506098581.63	Vacuum spike	10	0.0699255422467	100.0
1506098599.72	Reflected power spike	11	0.0773832692721	100.0
1506098604.52	Reflected power spike	12	0.0850688451834	100.0
1506098614.35	Reflected power spike	13	0.0926850392449	100.0
1506098617.73	Reflected power spike	14	0.100365019857	100.0
1506101057.57	Vacuum spike	1	0	100.0
1506101940.72	Vacuum spike	2	0.019968057765	100.0
1506102337.6	Vacuum spike	1	0	200.0
1506102365.33	Reflected power spike	2	0.317826911355	200.0
1506102392.39	Reflected power spike	1	0	100
1506102395.89	Reflected power spike	2	15.286623461	100
1506102399.82	Reflected power spike	3	15.2866239253	100
1506102403.21	Reflected power spike	4	16.0142348619	100
1506102406.59	Reflected power spike	5	16.4102564103	100
1506102409.97	Reflected power spike	6	16.6620382168	100
1506102413.36	Reflected power spike	7	16.827934272	100
1506102416.75	Reflected power spike	8	16.9491523989	100
1506102420.13	Reflected power spike	9	17.0448492515	100
1506102423.52	Reflected power spike	10	17.1156892785	100
1506102426.91	Reflected power spike	11	17.1752447397	100
1506103106.03	Vacuum spike	1	0	100
1506103132.09	Reflected power spike	2	0.0957356165471	100
1506103136.02	Reflected power spike	3	0.190277154556	100
1506104076.78	Reflected power spike	1	0	300.0
1506105529.56	Reflected power spike	1	0	100.0
1506106919.72	Reflected power spike	2	0.0239383539513	100.0
1506324253.29	Reflected power spike	3	0.000545851612804	100.0
1506324257.51	Reflected power spike	4	0.000818761564637	100.0
1506324264.71	Reflected power spike	5	0.00109164630447	100.0
1506327594.64	Reflected power spike	1	0	100
1506327598.02	Reflected power spike	2	0.0183667153484	100
1506327601.41	Reflected power spike	3	0.0366953848838	100
1506327604.8	Reflected power spike	4	0.0549860931035	100
1506335074.2	Vacuum spike	1	0	100
1506335119.97	Reflected power spike	2	0.0631729232475	100
1506335123.39	Reflected power spike	3	0.125882224581	100
1506335810.38	Vacuum spike	1	0	100
1506335860.72	Vacuum spike	2	0.155997722509	100
1506335863.12	Vacuum spike	3	0.31005668868	100
1506335866.95	Vacuum spike	4	0.460535910315	100
1506336365.07	Vacuum spike	5	0.272459457462	50.0
1506336382.77	Reflected power spike	6	0.331250503806	50.0
1506336386.14	Reflected power spike	7	0.396022612876	50.0
1506338978.25	Reflected power spike	1	0	30.0
1506338981.86	Reflected power spike	2	0.28977527938	30.0
1506339284.86	Vacuum spike	3	0.234719285591	30.0
1506340401.06	Vacuum spike	4	0.110606622023	30.0
1506340407.45	Reflected power spike	5	0.146982180263	30.0
1506340414.89	Reflected power spike	6	0.182895603193	30.0
1506340418.7	Reflected power spike	7	0.218964916349	30.0
1506340422.53	Reflected power spike	8	0.254865813168	30.0
1506340426.24	Reflected power spike	9	0.290621111809	30.0
1506340429.63	Reflected power spike	10	0.326279650696	30.0
1506341447.41	Vacuum spike	1	0	30.0
1506342232.97	Vacuum spike	2	0.0345671700621	30.0
1506342506.33	Reflected power spike	3	0.0597573255018	30.0
1506342922.31	Reflected power spike	4	0.0742543624467	30.0
1506342927.76	Reflected power spike	5	0.0987834407704	30.0
1506342933.98	Reflected power spike	6	0.123163731398	30.0
1506342941.87	Reflected power spike	7	0.147334172322	30.0
1506342946.55	Reflected power spike	8	0.171544731713	30.0
1506342949.93	Reflected power spike	9	0.195780282321	30.0
1506342953.31	Reflected power spike	10	0.219949053275	30.0
1506342956.7	Reflected power spike	11	0.244051747093	30.0
1506343623.23	Vacuum spike	1	0	30.0
1506343626.28	Vacuum spike	2	0.923417876367	30.0
1506343629.16	Vacuum spike	3	1.77520044842	30.0
1506343635.04	Reflected power spike	4	2.47480510773	30.0
1506343640.61	Reflected power spike	5	3.06505580777	30.0
1506343644.0	Reflected power spike	6	3.67259995104	30.0
1506343651.2	Reflected power spike	7	4.04967601923	30.0
1506343791.97	Reflected power spike	1	0	50.0
1506343795.36	Reflected power spike	2	0.55778670196	50.0
1506343798.74	Reflected power spike	3	1.08155852608	50.0
1506343802.13	Reflected power spike	4	1.57426599866	50.0
1506343805.51	Reflected power spike	5	2.03866671237	50.0
1506343808.9	Reflected power spike	6	2.47702558939	50.0
1506343812.29	Reflected power spike	7	2.89170562534	50.0
1506345404.68	Vacuum spike	1	0	100
1506345844.36	Vacuum spike	2	0.0364423297087	30.0
1506345939.51	Reflected power spike	3	0.0689427344393	30.0
1506346369.18	Vacuum spike	4	0.0829012871358	30.0
1506346720.59	Vacuum spike	5	0.0951371818755	30.0
1506346948.85	Vacuum spike	6	0.109054544355	30.0
1506346952.46	Reflected power spike	7	0.130740934299	30.0
1506347439.34	Vacuum spike	8	0.129573161328	30.0
1506347470.15	Vacuum spike	9	0.146778891365	30.0
1506347498.62	Reflected power spike	10	0.163651489005	30.0
1506347509.01	Reflected power spike	11	0.181510878407	30.0
1506347512.37	Reflected power spike	12	0.199188337702	30.0
1506347514.76	Vacuum spike	13	0.217074606129	30.0
1506347518.06	Reflected power spike	14	0.217074606129	30.0
1506347521.42	Reflected power spike	15	0.252821518252	30.0
1506347524.82	Reflected power spike	16	0.270604177945	30.0
1506347528.25	Reflected power spike	17	0.288346996774	30.0
1506347531.63	Reflected power spike	18	0.30605778371	30.0
1506347534.98	Reflected power spike	19	0.323736058004	30.0
1506347552.79	Reflected power spike	1	0	100
1506347557.81	Reflected power spike	2	7.53958286216	100
1506347561.19	Reflected power spike	3	10.5792119092	100
1506347565.67	Reflected power spike	4	11.3765644298	100
1506347569.6	Reflected power spike	5	12.1500532902	100
1506347573.32	Reflected power spike	6	12.7855438191	100
