-2/25	0.0002254428341384863
-0.079	0.0002479871175523349
-0.078	0.00027375201288244765
-0.077	0.0003027375201288245
-0.076	0.00033494363929146534
-0.075	0.0003719806763285024
-0.07400000000000001	0.00041062801932367153
-0.073	0.00045571658615136876
-0.07200000000000001	0.0005040257648953301
-0.071	0.0005587761674718196
-7/100	0.0006183574879227053
-0.069	0.0006843800322061192
-0.068	0.0007584541062801932
-0.067	0.0008405797101449275
-0.066	0.000932367149758454
-0.065	0.0010322061191626408
-0.064	0.001144927536231884
-0.063	0.0012673107890499194
-0.062000000000000006	0.0014057971014492753
-0.061	0.0015571658615136875
-3/50	0.001723027375201288
-0.059000000000000004	0.0019162640901771338
-0.057999999999999996	0.0021256038647342996
-0.057	0.002351046698872786
-0.055999999999999994	0.002608695652173913
-0.055	0.0028985507246376808
-0.054000000000000006	0.00320450885668277
-0.053	0.00355877616747182
-0.052000000000000005	0.0039452495974235105
-0.051	0.004380032206119162
-1/20	0.0048631239935587765
-0.049	0.005410628019323671
-0.048	0.0060064412238325275
-0.047	0.006666666666666666
-0.046	0.0074235104669887276
-0.045	0.00826086956521739
-0.044000000000000004	0.009194847020933978
-0.043	0.010241545893719808
-0.042	0.01143317230273752
-0.040999999999999995	0.012769726247987116
-1/25	0.01428341384863124
-0.039	0.01600644122383253
-0.038	0.018035426731078906
-0.037000000000000005	0.020128824476650563
-0.036000000000000004	0.02270531400966183
-0.035	0.02576489533011272
-0.034	0.029146537842190012
-0.033	0.03317230273752013
-0.032	0.03800322061191626
-0.031000000000000003	0.04363929146537842
-3/100	0.050241545893719805
-0.028999999999999998	0.05813204508856682
-0.027999999999999997	0.06763285024154589
-0.027000000000000003	0.07922705314009662
-0.026000000000000002	0.09307568438003219
-0.025	0.10998389694041869
-0.024	0.13043478260869565
-0.023	0.15491143317230271
-0.022000000000000002	0.18357487922705312
-0.021	0.21900161030595813
-1/50	0.25925925925925924
-0.019	0.30595813204508854
-0.018000000000000002	0.35748792270531404
-0.017	0.41223832528180354
-0.016	0.4718196457326892
-0.015	0.533011272141707
-0.013999999999999999	0.5925925925925926
-0.013000000000000001	0.6505636070853462
-0.012	0.7053140096618357
-0.011000000000000001	0.7552334943639292
-1/100	0.8003220611916263
-0.009000000000000001	0.8405797101449275
-0.008	0.8743961352657004
-0.006999999999999999	0.9049919484702094
-0.006	0.9291465378421899
-0.005	0.9500805152979066
-0.004	0.966183574879227
-0.003	0.9790660225442834
-0.002	0.9887278582930756
-0.001	0.9951690821256037
0.	1.
0.001	1.
0.002	0.998389694041868
0.003	0.9935587761674718
0.004	0.9855072463768115
0.005	0.9726247987117552
0.006	0.9565217391304348
0.006999999999999999	0.9355877616747181
0.008	0.9082125603864734
0.009000000000000001	0.8743961352657004
1/100	0.8357487922705314
0.011000000000000001	0.7890499194847022
0.012	0.7342995169082125
0.013000000000000001	0.6747181964573269
0.013999999999999999	0.608695652173913
0.015	0.5410628019323671
0.016	0.47020933977455714
0.017	0.4025764895330113
0.018000000000000002	0.33816425120772947
0.019	0.2801932367149758
1/50	0.2286634460547504
0.021	0.18357487922705312
0.022000000000000002	0.14718196457326893
0.023	0.11674718196457326
0.024	0.09227053140096617
0.025	0.07262479871175523
0.026000000000000002	0.05684380032206118
0.027000000000000003	0.04460547504025765
0.027999999999999997	0.034782608695652174
0.028999999999999998	0.027214170692431563
3/100	0.02109500805152979
0.031000000000000003	0.016425120772946857
0.032	0.01285024154589372
0.033	0.01
0.034	0.007793880837359097
0.035	0.00607085346215781
0.036000000000000004	0.004718196457326892
0.037000000000000005	0.003671497584541063
0.038	0.00285024154589372
0.039	0.0022222222222222222
1/25	0.001723027375201288
0.040999999999999995	0.0013462157809983894
0.042	0.0010483091787439613
0.043	0.0008148148148148149
0.044000000000000004	0.0006344605475040257
0.045	0.0004943639291465378
0.046	0.0003848631239935588
0.047	0.0002995169082125604
0.048	0.0002318840579710145
0.049	0.00018035426731078904
1/20	0.00014090177133655395
0.051	0.00010950080515297907
0.052000000000000005	0.00008518518518518517
0.053	0.00006634460547504025
0.054000000000000006	0.000051690821256038647
0.055	0.00004009661835748792
0.055999999999999994	0.00003123993558776167
0.057	0.000024315619967793882
0.057999999999999996	0.00001900161030595813
0.059000000000000004	0.000014718196457326891
3/50	0.000011449275362318838
0.061	8.921095008051529e-6
0.062000000000000006	6.940418679549114e-6
0.063	5.394524959742351e-6
0.064	4.202898550724638e-6
0.065	3.268921095008051e-6
0.066	2.5442834138486315e-6
0.067	1.9806763285024155e-6
0.068	1.539452495974235e-6
0.069	1.1980676328502414e-6
7/100	9.32367149758454e-7
0.071	7.246376811594203e-7
0.07200000000000001	5.636070853462158e-7
0.073	4.396135265700483e-7
0.07400000000000001	3.4138486312399357e-7
0.075	2.6570048309178746e-7
0.076	2.0611916264090176e-7
0.077	1.6103059581320448e-7
0.078	1.252818035426731e-7
0.079	9.742351046698873e-8
2/25	7.584541062801932e-8
