2.229798148141171749e-02,6.413687810384966029e-06,8.216958426773740055e-07,-1.644029866017312699e-02,5.886276199267763496e-05,-3.248032043926678980e-06,-5.564529567607431459e-04,-3.097710316554074053e-06,-1.370617863160818474e-06,1.805122045725824346e-07,8.357465501639437845e-05,-1.533635702235979290e-07
2.282082055731682671e-02,1.119284509481525577e-05,2.111607210433198203e-07,-1.611909733141055762e-02,5.601478383519336934e-05,-3.075999000231482710e-06,-5.443787211004581924e-04,-2.720816851150853278e-06,-1.329948560361897935e-06,1.741933532380783962e-07,8.170492144607452813e-05,-1.788938912584878951e-07
2.335123478723640650e-02,1.612561968319519510e-05,-4.170047497259299041e-07,-1.580022078475763411e-02,5.317278127967458017e-05,-2.905812588458077234e-06,-5.324693642831929532e-04,-2.348522693785006091e-06,-1.287918805822454500e-06,1.677452889967543422e-07,7.985822095356896538e-05,-2.041772927182007609e-07
2.388922417117074481e-02,2.121201157541897776e-05,-1.062800569620278059e-06,-1.548366902021448138e-02,5.033675432623092773e-05,-2.737472808614232383e-06,-5.207248863089662932e-04,-1.980827844469952882e-06,-1.244528599540220026e-06,1.611680118487409275e-07,7.803455353887602322e-05,-2.292137746048812139e-07
2.443478870911964737e-02,2.645202077156843558e-05,-1.726226738647135176e-06,-1.516944203778101789e-02,4.750670297483515112e-05,-2.570979660701892523e-06,-5.091452871777851514e-04,-1.617732303204371220e-06,-1.199777941516234668e-06,1.544615217939845773e-07,7.623391920200400936e-05,-2.540033369173934887e-07
2.498792840108307253e-02,3.184564727162607904e-05,-2.407283256802242744e-06,-1.485753983745700252e-02,4.468262722542659600e-05,-2.406333144726083946e-06,-4.977305668897391913e-04,-1.259236069948231176e-06,-1.153666831750550097e-06,1.476258188327641771e-07,7.445631794295384537e-05,-2.785459796608203654e-07
2.554864324706120071e-02,3.739289107555035269e-05,-3.105970124084714344e-06,-1.454796241924284639e-02,4.186452707814305091e-05,-2.243533260682402929e-06,-4.864807254446867619e-04,-9.053391447749940103e-07,-1.106195270238142559e-06,1.406609029648035942e-07,7.270174976171926999e-05,-3.028417028319749883e-07
2.612112852319718737e-02,4.318086974588488774e-05,-3.832137113940359426e-06,-1.424305663004857281e-02,3.906337387013793477e-05,-2.084177411553694635e-06,-4.755439007446038879e-04,-5.594458379538702021e-07,-1.056654679419977578e-06,1.335057523656736308e-07,7.099147392321023095e-05,-3.267358907843238619e-07
2.670206312381917871e-02,4.914581316879418653e-05,-4.578367088801190796e-06,-1.394263113599715845e-02,3.628215503799509255e-05,-1.927890024191805550e-06,-4.648893337728195099e-04,-2.202730891393074144e-07,-1.005659909678068199e-06,1.262233477140604671e-07,6.932158678146222830e-05,-3.503090761715912477e-07
2.728614473755975461e-02,5.517934707731328865e-05,-5.332337896048079284e-06,-1.364427531221938834e-02,3.351089505669528054e-05,-1.772948504584654940e-06,-4.543586336218949449e-04,1.160110987829647024e-07,-9.541244887143805975e-07,1.188957043948582980e-07,6.766952785624989937e-05,-3.737427188530677093e-07
2.787337336441893937e-02,6.128147147136902401e-05,-6.094049535676653354e-06,-1.334798915871505606e-02,3.074959392624631178e-05,-1.619352852716230071e-06,-4.439518002918698206e-04,4.494067257904683290e-07,-9.020484165211229178e-07,1.115228224065831220e-07,6.603529714757962741e-05,-3.970368188250652654e-07
2.846374900439658726e-02,6.745218635098976484e-05,-6.863502007686093925e-06,-1.305377267548414426e-02,2.799825164667225555e-05,-1.467103068615362038e-06,-4.336688337827952571e-04,7.799137919202980028e-07,-8.494316930997647619e-07,1.041047017501903920e-07,6.441889465545507160e-05,-4.201913760943288393e-07
2.905727165749298971e-02,7.369149171615873987e-05,-7.640695312078056947e-06,-1.276162586252686804e-02,2.525686821784629409e-05,-1.316199152249261985e-06,-4.235097340945395239e-04,1.107532297148093480e-06,-7.962743184527142445e-07,9.664134242551070163e-08,6.282032037986414309e-05,-4.432063906567579445e-07
2.965394132370778243e-02,7.999938756693593259e-05,-8.425629448856181272e-06,-1.247154871984298800e-02,2.252544363994930619e-05,-1.166641103643492731e-06,-4.134745012272496387e-04,1.432262241478208933e-06,-7.425762925764756606e-07,8.913274443238142046e-08,6.123957432082226466e-05,-4.660818625147496842e-07
3.025375800304115279e-02,8.637587390325714468e-05,-9.218304418013155313e-06,-1.218354124743265161e-02,1.980397791291024274e-05,-1.018428922797242605e-06,-4.035631351808227651e-04,1.754103624906404115e-06,-6.883376154719621117e-07,8.157890777078899598e-08,5.967665647831622258e-05,-4.888177916655893178e-07
3.085672169549320484e-02,9.282095072510015000e-05,-1.001872021954974309e-05,-1.189760344529587968e-02,1.709247103675017452e-05,-8.715626096979175002e-07,-3.937756359552937600e-04,2.073056447427072091e-06,-6.335582871391905386e-07,7.397983244082151962e-08,5.813156685235101775e-05,-5.114141781106016049e-07
3.149828133339339920e-02,1.001129041900123117e-04,-1.091466334791220112e-05,-1.163769902771640517e-02,1.450710730914294414e-05,-7.415340317926732393e-07,-3.855366852006519851e-04,2.355884877274582518e-06,-5.721352008329516517e-07,6.582793209340101655e-08,5.680948521121214901e-05,-5.322563540817639170e-07
3.213879122835926888e-02,1.073887649943540732e-04,-1.180870901562024189e-05,-1.137795994056965687e-02,1.192406243915423762e-05,-6.115205975279298620e-07,-3.772976835932576457e-04,2.638732004891740493e-06,-5.108732996242322305e-07,5.769382020294011679e-08,5.548758015049158387e-05,-5.530925100219118796e-07
3.277825138039088676e-02,1.146485331381551687e-04,-1.270085722267883408e-05,-1.111838618385543702e-02,9.343336426555310325e-06,-4.815223068817941078e-07,-3.690586311331653857e-04,2.921597830329267196e-06,-4.497725835146450257e-07,4.957749676923553245e-08,5.416585167018628656e-05,-5.739226459334154909e-07
3.341666178948822508e-02,1.218922086213965162e-04,-1.359110796908212979e-05,-1.085897775757388786e-02,6.764929271420696069e-06,-3.515391598684889302e-07,-3.608195278203187180e-04,3.204482353563062846e-06,-3.888330525042611881e-07,4.147896179295133736e-08,5.284429977029508478e-05,-5.947467618179112184e-07
3.405402245565124220e-02,1.291197914441084057e-04,-1.447946125483559745e-05,-1.059973466172500940e-02,4.188840973852874830e-06,-2.215711564921376859e-07,-3.525803736547393269e-04,3.487385574579253467e-06,-3.280547065910173455e-07,3.339821527369450822e-08,5.152292445082220016e-05,-6.155648576737642887e-07
3.469033337888017404e-02,1.363312816061666960e-04,-1.536591707992723631e-05,-1.034065689630887623e-02,1.615071533747549111e-06,-9.161829673375794275e-08,-3.443411686363791820e-04,3.770307493384952018e-06,-2.674375457754115532e-07,2.533525721119399450e-08,5.020172571176012457e-05,-6.363769334999752028e-07
3.532559455917458346e-02,1.435266791077937027e-04,-1.625047544437706684e-05,-1.008174446132510324e-02,-9.563790489579280682e-07,3.831941938736208833e-08,-3.361019127653835665e-04,4.053248110022306435e-06,-2.069815700585483421e-07,1.729008760581571442e-08,4.888070355312223439e-05,-6.571829892998135080e-07
3.595980599653486598e-02,1.507059839487777625e-04,-1.713313634816791798e-05,-9.822997356774172684e-03,-3.525510774093781659e-06,1.682419918906931537e-07,-3.278626060415700634e-04,4.336207424410184937e-06,-1.466867794395467980e-07,9.262706457207302291e-09,4.755985797489337109e-05,-6.779830250673093159e-07
3.660192197843287892e-02,1.581671923747890506e-04,-1.804626821449473883e-05,-9.583637161095830137e-03,-5.976322569038136690e-06,2.871380530224591253e-07,-3.206178024118828528e-04,4.596493494534555150e-06,-8.476362719249321432e-08,1.170901659349387822e-09,4.638522725074581984e-05,-6.975848904314166778e-07
3.725261229142670660e-02,1.659164730193336379e-04,-1.899066924703734491e-05,-9.363023012331309416e-03,-8.313801034321881061e-06,3.953039403840046611e-07,-3.143418341096796461e-04,4.834671299600857883e-06,-2.111842843220029017e-08,-6.998625766077440705e-09,4.535288363714612902e-05,-7.160241755329757151e-07
3.790314591023051516e-02,1.736578858480081688e-04,-1.993423709049000448e-05,-9.141719711387981048e-03,-1.065560944281300535e-05,5.038498009006683087e-07,-3.080315912658106235e-04,5.073621108087148601e-06,4.249049839631153418e-08,-1.516809670196899752e-08,4.431547961258048402e-05,-7.345048941419640828e-07
3.855352283484456827e-02,1.813914308607709016e-04,-2.087697174485290730e-05,-8.919727258265933503e-03,-1.300174779461339152e-05,6.127756345887918748e-07,-3.016870738802221712e-04,5.313342919989037979e-06,1.060631532932252178e-07,-2.333751114932816964e-08,4.327301517703845618e-05,-7.530270462504061186e-07
3.920374306526881736e-02,1.891171080575165602e-04,-2.181887321011358503e-05,-8.697045652965303825e-03,-1.535221608948540787e-05,7.220814414185767403e-07,-2.953082819529055073e-04,5.553836735271915405e-06,1.695995362702941900e-07,-3.150686910885968847e-08,4.222549033052251205e-05,-7.715906318593961891e-07
3.985380660150326937e-02,1.968349174383864433e-04,-2.275994148628875132e-05,-8.473674895485987929e-03,-1.770701432764242031e-05,8.317672214215249076e-07,-2.888952154838642637e-04,5.795102553964240338e-06,2.330996473156193318e-07,-3.967617057950645690e-08,4.117290507303237381e-05,-7.901956509706859583e-07
4.050371344354780634e-02,2.045448590033306776e-04,-2.370017657336936326e-05,-8.249614985827866120e-03,-2.006614250899310512e-05,9.418329745761132695e-07,-2.824478744731600231e-04,6.037140376064346665e-06,2.965634864342320189e-07,-4.784541556151242041e-08,4.011525940457406555e-05,-8.088421035847463767e-07
4.115346359140249766e-02,2.122469327523836594e-04,-2.463957847136413851e-05,-8.024865923991052891e-03,-2.242960063366314846e-05,1.052278700904769564e-06,-2.759662589207231799e-04,6.279950201591584853e-06,3.599910536228559279e-07,-5.601460405525704976e-08,3.905255332513909663e-05,-8.275299896995344008e-07
4.180305704506739883e-02,2.199411386854741566e-04,-2.557814718026309224e-05,-7.799427709975589006e-03,-2.479738870142810013e-05,1.163104400384192763e-06,-2.694503688265645217e-04,6.523532030491933682e-06,4.233823488850350448e-07,-6.418373606052350452e-08,3.798478683473166832e-05,-8.462593093131357360e-07
4.242156506361223489e-02,2.274683593230626894e-04,-2.649219494896244299e-05,-7.611011348580152581e-03,-2.687774793851093388e-05,1.254842036052153360e-06,-2.645175935687679508e-04,6.727062943746779268e-06,4.837166246999315697e-07,-7.181732640561809024e-08,3.715682360771729241e-05,-8.623976317969885225e-07
4.304031474051091960e-02,2.350000440118108988e-04,-2.740675310323571290e-05,-7.422703546898597703e-03,-2.895772921070836480e-05,1.346512805740743351e-06,-2.595916190562315581e-04,6.930466355995397543e-06,5.440838611198376014e-07,-7.945386185144605838e-08,3.632983129685014737e-05,-8.785316253740370286e-07
4.365930607576338357e-02,2.425361927516968838e-04,-2.832182164308114352e-05,-7.234504304931205394e-03,-3.103733251799767546e-05,1.438116709449316451e-06,-2.546724452888378702e-04,7.133742267221544959e-06,6.044840581491712638e-07,-8.709334239835977466e-08,3.550380990212078031e-05,-8.946612900434206689e-07
4.427853906936950190e-02,2.500768055427777820e-04,-2.923740056850149957e-05,-7.046413622677598354e-03,-3.311655786038907430e-05,1.529653747162330452e-06,-2.497600722667481080e-04,7.336890677457032683e-06,6.649172157902364863e-07,-9.473576804652186940e-08,3.467875942354394994e-05,-9.107866258090493473e-07
4.489801372132941337e-02,2.576218823850142097e-04,-3.015348987949260348e-05,-6.858431500138057607e-03,-3.519540523781515106e-05,1.621123918880194471e-06,-2.448544999898508699e-04,7.539911586665443382e-06,7.253833340409394036e-07,-1.023811387954986617e-07,3.385467986111119270e-05,-9.269076326687004496e-07
4.551773003164304165e-02,2.651714232784116421e-04,-3.107008957605731823e-05,-6.670557937312608307e-03,-3.727387465032382748e-05,1.712527224610752033e-06,-2.399557284581214358e-04,7.742804994855620080e-06,7.858824129013952122e-07,-1.100294546454256769e-07,3.303157121481637608e-05,-9.430243106222621673e-07
4.613768800031051859e-02,2.727254282229769097e-04,-3.198719965819576239e-05,-6.482792934201036215e-03,-3.935196609792911008e-05,1.803863664351630598e-06,-2.350637576716576010e-04,7.945570902043276932e-06,8.464144523690628132e-07,-1.176807155962487049e-07,3.220943348467080288e-05,-9.591366596695854226e-07
4.675788762733174703e-02,2.802838972186716860e-04,-3.290482012590403285e-05,-6.295136490803531285e-03,-4.142967958062565239e-05,1.895133238106719742e-06,-2.301785876303795680e-04,8.148209308221388645e-06,9.069794524478182293e-07,-1.253349216482659012e-07,3.138826667066462719e-05,-9.752446798116324450e-07
4.734463105720942283e-02,2.874844706502101711e-04,-3.377812865122613415e-05,-6.123476837733520667e-03,-4.335275142757458340e-05,1.978392504480059629e-06,-2.258622616366579906e-04,8.332949571177711550e-06,9.639770286895581923e-07,-1.325112983284015659e-07,3.065666346338997994e-05,-9.899648107186158536e-07
4.789738766569322931e-02,2.943198453085334827e-04,-3.460625984857265209e-05,-5.967840446540553095e-03,-4.512019032356116626e-05,2.053630541033923514e-06,-2.221130533962105413e-04,8.499743214267670426e-06,1.017349837871054622e-06,-1.392033809533206080e-07,3.001444787844428019e-05,-1.003288377631490877e-06
4.844967843352937509e-02,3.011499464063015392e-04,-3.543374758406820214e-05,-5.812347910460829818e-03,-4.688592950070359487e-05,2.128787148315608099e-06,-2.183683441753132837e-04,8.666344720756442721e-06,1.070679150029340946e-06,-1.458897891016175570e-07,2.937296856378721402e-05,-1.016596049282384796e-06
4.900150336071792956e-02,3.079747739434547638e-04,-3.626059185770270124e-05,-5.656999229494010829e-03,-4.864996895919167236e-05,2.203862326333180525e-06,-2.146281339741153496e-04,8.832754090710420573e-06,1.123964965160568249e-06,-1.525705227732382027e-07,2.873222551942289463e-05,-1.029887825674143640e-06
4.955286244725940620e-02,3.147943279199486499e-04,-3.708679266948257326e-05,-5.501794403640734507e-03,-5.041230869893920466e-05,2.278856075107498131e-06,-2.108924227923404302e-04,8.998971324043858835e-06,1.177207283267765520e-06,-1.592455819683993856e-07,2.809221874533649217e-05,-1.043163706803020138e-06
5.010375569315325683e-02,3.216086083358261319e-04,-3.791235001940026947e-05,-5.346733432900380688e-03,-5.217294871988881715e-05,2.353768394595860293e-06,-2.071612106302700386e-04,9.164996420812649824e-06,1.230406104351813672e-06,-1.659149666869926855e-07,2.745294824154424933e-05,-1.056423692671026838e-06
5.065418309839971739e-02,3.284176151910672063e-04,-3.873726390746118375e-05,-5.191816317273375246e-03,-5.393188902206037105e-05,2.428599284834020270e-06,-2.034344974876962518e-04,9.330829380975854743e-06,1.283561428409731150e-06,-1.725786769286928417e-07,2.681441400803255938e-05,-1.069667783277547101e-06
5.120414466299869766e-02,3.352213484856693794e-04,-3.956153433366038977e-05,-5.037043056759372972e-03,-5.568912960555310476e-05,2.503348745808135851e-06,-1.997122833647874737e-04,9.496470204584739414e-06,1.336673255444872205e-06,-1.792367126944214260e-07,2.617661604481546952e-05,-1.082895978622804543e-06
5.175364038695048213e-02,3.420198082196405660e-04,-4.038516129800487386e-05,-4.882413651358765913e-03,-5.744467047025720213e-05,2.578016777525306866e-06,-1.959945682613799625e-04,9.661918891584023080e-06,1.389741585453191407e-06,-1.858890739830942364e-07,2.553955435187945093e-05,-1.096108278705708186e-06
5.219796690034638614e-02,3.475796487155627542e-04,-4.105836266232375470e-05,-4.758074535843977854e-03,-5.883678091753100222e-05,2.636710161669289442e-06,-1.931545840897578843e-04,9.788990010952163049e-06,1.432193298499374694e-06,-1.911982704355229962e-07,2.504851203415422374e-05,-1.105967316498701343e-06
5.264409741426925859e-02,3.531613442404148758e-04,-4.173420177171024466e-05,-4.633354617769323662e-03,-6.023430330804983857e-05,2.695619609739496560e-06,-1.903056678443125818e-04,9.916609396149535881e-06,1.474819114356312386e-06,-1.965290465565051534e-07,2.455587837666065704e-05,-1.115877519107913755e-06
5.309203192871930072e-02,3.587648947941318245e-04,-4.241267862616445892e-05,-4.508253897134822420e-03,-6.163723764204558813e-05,2.754745121760238067e-06,-1.874478195250170042e-04,1.004477704720332625e-05,1.517619033026958934e-06,-2.018814023466912293e-07,2.406165337939909643e-05,-1.125838886532972729e-06
5.354177044369603372e-02,3.643903003768654970e-04,-4.309379322569544381e-05,-4.382772373940400402e-03,-6.304558391938521931e-05,2.814086697704915434e-06,-1.845810391318921306e-04,1.017349296412879769e-05,1.560593054504653271e-06,-2.072553378049970217e-07,2.356583704237033474e-05,-1.135851418777313829e-06
5.399331295920016538e-02,3.700375609884079976e-04,-4.377754557028726154e-05,-4.256910048186277919e-03,-6.445934214004973145e-05,2.873644337584065750e-06,-1.817053266648784113e-04,1.030275714688466920e-05,1.603741178795636336e-06,-2.126508529321814722e-07,2.306842936556835464e-05,-1.145915115836878076e-06
5.444665947523096711e-02,3.757066766289474352e-04,-4.446393565995467761e-05,-4.130666919872153127e-03,-6.587851230402573467e-05,2.933418041386477688e-06,-1.788206821240876548e-04,1.043256959549141696e-05,1.647063405899311817e-06,-2.180679477280277404e-07,2.256943034900311045e-05,-1.156029977715162019e-06
5.490180999178917443e-02,3.813976472983173849e-04,-4.515296349468684998e-05,-4.004042988998364298e-03,-6.730309441147386707e-05,2.993407809139974585e-06,-1.759271055093704849e-04,1.056293030995729277e-05,1.690559735813640060e-06,-2.235066221928068766e-07,2.206883999266033138e-05,-1.166196004408750423e-06
5.535876450887414896e-02,3.871104729966789591e-04,-4.584462907449317733e-05,-3.877038255564544973e-03,-6.873308846219857923e-05,3.053613640812708003e-06,-1.730245968208871197e-04,1.069383929027285728e-05,1.734230168537584296e-06,-2.289668763256515194e-07,2.156665829655629739e-05,-1.176413195921024643e-06
5.574441454912225369e-02,3.919648237933258893e-04,-4.643273483133833457e-05,-3.763884785427073533e-03,-6.995375183197125838e-05,3.105230079037093997e-06,-1.704327287410527291e-04,1.080304293466376027e-05,1.771400068643388785e-06,-2.336154632637233407e-07,2.112096076903477936e-05,-1.184636198829892254e-06
5.605794904937944079e-02,3.959508290950104216e-04,-4.691607724876892136e-05,-3.664911574416335107e-03,-7.096190303463579781e-05,3.148134399274367878e-06,-1.681617435090469509e-04,1.089024078910670411e-05,1.801959510088358817e-06,-2.374389514723834922e-07,2.073339760942312821e-05,-1.190836644405956677e-06
5.637220613262476643e-02,3.999455286346277920e-04,-4.740045272266260151e-05,-3.565996221953340352e-03,-7.197122419922784666e-05,3.191091150723666104e-06,-1.658954825219451123e-04,1.097758630410145847e-05,1.832546486278693420e-06,-2.412661106364561228e-07,2.034644337579688694e-05,-1.197050429830791524e-06
5.668718579885830000e-02,4.039489224121325722e-04,-4.788586125301284272e-05,-3.467138728037850743e-03,-7.298171532576335624e-05,3.234100333392694982e-06,-1.636339457798336784e-04,1.106507947964232959e-05,1.863160997220518337e-06,-2.450969407566459639e-07,1.996009806816699582e-05,-1.203277555105453892e-06
5.700288804807968762e-02,4.079610104276025538e-04,-4.837230283982541835e-05,-3.368339092669948246e-03,-7.399337641403780537e-05,3.277161947248000097e-06,-1.613771332826765723e-04,1.115272031569682697e-05,1.893803042912125948e-06,-2.489314418320314436e-07,1.957436168653307201e-05,-1.209518020229198392e-06
5.731931288028917215e-02,4.119817926810033135e-04,-4.885977748310004382e-05,-3.269597315849641535e-03,-7.500620746430930192e-05,3.320275992330701511e-06,-1.591250450304654187e-04,1.124050881229704470e-05,1.924472623354126118e-06,-2.527696138634799236e-07,1.918923423088715339e-05,-1.215771825202045353e-06
5.763646029548692012e-02,4.160112691723052525e-04,-4.934828518283534352e-05,-3.170913397576859919e-03,-7.602020847657285857e-05,3.363442468641046558e-06,-1.568776810232277562e-04,1.132844496945339450e-05,1.955169738540223697e-06,-2.566114568502866726e-07,1.880471570123913670e-05,-1.222038970023811815e-06
5.795433029367258460e-02,4.200494399015458841e-04,-4.983782593903003677e-05,-3.072287337851867077e-03,-7.703537945055648965e-05,3.406661376132695760e-06,-1.546350412608826492e-04,1.141652878711963854e-05,1.985894388481023538e-06,-2.604569707927769512e-07,1.842080609757506621e-05,-1.228319454694341926e-06
5.827292287484638761e-02,4.240963048687177816e-04,-5.032839975168948356e-05,-2.973719136674263155e-03,-7.805172038654108484e-05,3.449932714857604422e-06,-1.523971257435575457e-04,1.150476026533144200e-05,2.016646573168488993e-06,-2.643061556909507594e-07,1.803750541991149634e-05,-1.234613279213927063e-06
5.845865091266164854e-02,4.265464550866773590e-04,-5.062689567824007152e-05,-2.893846198121594049e-03,-7.871073212236750171e-05,3.478162603020069576e-06,-1.504588850273177233e-04,1.155468525370112503e-05,2.036802710549938270e-06,-2.668190688389715862e-07,1.771754587998339707e-05,-1.237428030102859060e-06
5.864055625057307264e-02,4.289505144208993152e-04,-5.091984284057863902e-05,-2.814587027298787267e-03,-7.935920594569524102e-05,3.505966743199450991e-06,-1.485320614208293806e-04,1.160351343976744837e-05,2.056629382683470880e-06,-2.692909025994337166e-07,1.739982888163625461e-05,-1.240140753008662730e-06
5.881863888858016032e-02,4.313084828713832164e-04,-5.120724123869622784e-05,-2.735941624205831969e-03,-7.999714185623608119e-05,3.533345135351984170e-06,-1.466166549241432583e-04,1.165124482350040843e-05,2.076126589568930971e-06,-2.717216569716866294e-07,1.708435442487442273e-05,-1.242751447932530695e-06
5.899289882668339730e-02,4.336203604380770211e-04,-5.148909087259333944e-05,-2.657909988842968845e-03,-8.062453985421922254e-05,3.560297779495821027e-06,-1.447126655371265146e-04,1.169787940493730176e-05,2.095294331208547934e-06,-2.741113319559471649e-07,1.677112250968457589e-05,-1.245260114876428072e-06
5.916333606488253377e-02,4.358861471210093521e-04,-5.176539174227256233e-05,-2.580492121209960240e-03,-8.124139993942413836e-05,3.586824675631269883e-06,-1.428200932598753723e-04,1.174341718400731641e-05,2.114132607603460179e-06,-2.764599275527032142e-07,1.646013313607546226e-05,-1.247666753833822544e-06
5.932995060317773628e-02,4.381058429202112719e-04,-5.203614384773926332e-05,-2.503688021307007815e-03,-8.184772211215284672e-05,3.612925823783252142e-06,-1.409389380923158617e-04,1.178785816078885204e-05,2.132641418744817908e-06,-2.787674437609247852e-07,1.615138630404374452e-05,-1.249971364810697550e-06
5.949274244156883135e-02,4.402794478356163730e-04,-5.230134718898021514e-05,-2.427497689133968455e-03,-8.244350637212907935e-05,3.638601223904411886e-06,-1.390692000345219255e-04,1.183120233523579450e-05,2.150820764646336277e-06,-2.810338805818045002e-07,1.584488201358920923e-05,-1.252173947804118969e-06
5.965171158005599245e-02,4.424069618672753961e-04,-5.256100176600433536e-05,-2.351921124690733739e-03,-8.302875271951290514e-05,3.663850876029477464e-06,-1.372108790865164674e-04,1.187344970737324645e-05,2.168670645297661155e-06,-2.832592380148544683e-07,1.554062026472396557e-05,-1.254274502816214547e-06
5.974820726622574046e-02,4.437876062440424462e-04,-5.273090110673051153e-05,-2.283399764594823845e-03,-8.345142412404705113e-05,3.681787510677749875e-06,-1.354303418543272583e-04,1.189743257195260067e-05,2.182139315474169289e-06,-2.849199193773535588e-07,1.525665199904596934e-05,-1.254780492390449368e-06
5.978189015143867829e-02,4.444176459469065970e-04,-5.281060458636830518e-05,-2.221812466648051890e-03,-8.371111756671654677e-05,3.692346494902629318e-06,-1.337222098747630947e-04,1.190302394786260136e-05,2.191259252476277820e-06,-2.860187916589877928e-07,1.499221595009265678e-05,-1.253686944917707289e-06
5.981129787189569391e-02,4.449966147403374307e-04,-5.288417180203768800e-05,-2.160677413500531295e-03,-8.395973573803130379e-05,3.702393553871084579e-06,-1.320183237206299688e-04,1.190734921328501136e-05,2.200093027292086313e-06,-2.870804072049480335e-07,1.472900742075368754e-05,-1.252484740645498813e-06
5.983643042759666936e-02,4.455245126243785863e-04,-5.295160275374361344e-05,-2.099994605152400839e-03,-8.419727863784793643e-05,3.711928687559119217e-06,-1.303186833918676803e-04,1.191040836819748255e-05,2.208640639931054432e-06,-2.881047660156137516e-07,1.446702641101959857e-05,-1.251173879575226628e-06
5.985728781854148667e-02,4.460013395991101323e-04,-5.301289744149243084e-05,-2.039764041603323551e-03,-8.442374626631826012e-05,3.720951895970782048e-06,-1.286232888886190999e-04,1.191220141264893618e-05,2.216902090387978005e-06,-2.890918680907138966e-07,1.420627292090542471e-05,-1.249754361709350516e-06
5.987387004473004870e-02,4.464270956644736301e-04,-5.306805586527807547e-05,-1.979985722853567880e-03,-8.463913862326624107e-05,3.729463179107777302e-06,-1.269321402107796834e-04,1.191272834658737966e-05,2.224877378664835703e-06,-2.900417134303568886e-07,1.394674695040545019e-05,-1.248226187046156082e-06
5.988617710616259138e-02,4.468017808205071353e-04,-5.311707802510691023e-05,-1.920659648903243113e-03,-8.484345570886017457e-05,3.737462536971875279e-06,-1.252452373582611496e-04,1.191198917004568635e-05,2.232566504759648856e-06,-2.909543020343800974e-07,1.368844849950233792e-05,-1.246589355583407161e-06
5.989420900283892735e-02,4.471253950671760075e-04,-5.315996392097013953e-05,-1.861785819751971514e-03,-8.503669752291710150e-05,3.744949969547288978e-06,-1.235625803312778183e-04,1.190998388299535866e-05,2.239969468678583864e-06,-2.918296339031629938e-07,1.343137756822444827e-05,-1.244843867324823921e-06
